1,0.3223875181422351,-0.3483309143686502,0.32710449927431057,0.30497097242380267,-0.47006531204644414,0.3144049346879536,-0.5219521044992743,-0.5629535558780842,0.36012336719883886,-0.5865384615384615,0.39078374455732945,0.3875181422351234,-0.5219521044992743,0.4134615384615385,-0.4323294629898404,0.3875181422351234,0.386066763425254,-0.4167271407837445,0.4167271407837445,-0.37899129172714074,-0.33798984034833096,0.40638606676342526,-0.2955370101596517,0.3757256894049347,0.37663280116110304,-0.29644412191582
1,0.3073600265824888,0.3754776540953647,0.3203189898654262,0.39491609901977076,0.3397574347898322,0.44243229772387443,0.3915932879215817,-0.47765409536467845,-0.5241734507393254,-0.43877720551586635,-0.472337597607576,-0.384781525170294,-0.4356205349725868,-0.3610234258182422,-0.4226615716896494,-0.3459046353214819,-0.3967436451237747,-0.31350722711413853,-0.36650606413025416,-0.283269646120618,0.47150689483302877,0.5223459046353215,0.41967104170127933,0.4597109154344576,0.36783518856952985,0.41003488951653105
0,0.3091334894613583,0.46225905242298676,0.33489461358313816,-0.3152585119798235,-0.4918032786885246,-0.38551612322104134,-0.5550351288056206,-0.4300126103404793,0.40046838407494145,0.5442262655377409,0.4028103044496487,0.5489101062871554,0.41217798594847777,-0.30589083048099447,-0.4262295081967213,-0.27310394523509285,-0.4028103044496487,-0.24968474148802025,0.4238875878220141,0.5699873896595208,-0.3583138173302108,0.46225905242298676,-0.4496487119437939,-0.31291659160511626,0.40046838407494145,-0.3152585119798235
0,0.056,0.06748717948717953,0.10933333333333334,0.11015384615384619,0.14666666666666667,0.13948717948717954,0.17333333333333334,0.16082051282051285,0.184,0.1581538461538462,0.17866666666666667,0.1581538461538462,0.184,0.16882051282051286,0.19466666666666665,0.17682051282051287,0.2,0.1821538461538462,0.04533333333333334,-0.8018461538461538,0.12533333333333332,0.13148717948717953,-0.8,0.16348717948717953,-0.7973333333333333,-0.8151794871794872
0,0.3608013608013609,-0.2628992628992629,-0.2804762804762804,0.37346437346437344,0.39519939519939523,-0.4176904176904177,-0.4352674352674352,0.40294840294840295,0.4320544320544321,-0.5208845208845209,-0.5163485163485163,0.44963144963144963,0.4836514836514837,-0.3808353808353808,-0.3271593271593271,0.4668304668304668,0.4836514836514837,-0.29238329238329236,-0.2632772632772632,0.4742014742014742,0.3657153657153658,-0.35135135135135137,-0.3443583443583443,0.4348894348894349,-0.35418635418635414,-0.3759213759213759
0,0.2889357218124341,0.30832455216016863,-0.39051633298208643,-0.42318229715489986,0.34099051633298205,0.35763962065331933,-0.5329820864067439,-0.5574288724973656,0.39304531085353,0.40695468914647,0.40948366701791356,-0.5053740779768177,-0.44531085353003164,0.41243414120126454,0.4204425711275026,-0.330031612223393,-0.3055848261327714,0.4425711275026344,0.2971548998946259,0.343940990516333,-0.44531085353003164,-0.44510010537407796,-0.4480505795574289,-0.44510010537407796,0.41770284510010536,0.4343519494204426
1,-0.34095634095634164,-0.5155925155925161,-0.5031185031185038,-0.461538461538462,-0.4220374220374227,-0.3534303534303539,-0.2598752598752606,-0.19126819126819175,-0.09771309771309843,0.10602910602910556,0.25363825363825293,0.2681912681912677,0.307692307692307,0.2681912681912677,0.17255717255717185,-0.02910602910602958,-0.20582120582120653,-0.2453222453222458,-0.04365904365904437,0.1330561330561326,0.307692307692307,0.4303534303534299,0.4968814968814962,0.48440748440748393,0.334719334719334,0.10602910602910556
0,0.3277496142825655,-0.34582323121005065,-0.4458893541988099,0.4278157372713247,-0.49173462640511356,0.44787304386158255,0.407978840643597,-0.4890897068547498,0.4223054882080669,-0.4776283888031739,-0.4945999559180076,0.5023143046065682,-0.4401586951730219,0.5051796341194622,0.45668944236279474,-0.32576592461979276,0.31915362574388356,-0.3945338329292484,-0.44875468371170385,0.4450077143486886,0.40511351113070304,-0.40026449195503633,0.4423627947983248,0.5109102931452502,-0.46021600176327976,-0.4059951509808243
0,0.2967825443786982,-0.26460798816568054,0.33524408284023666,-0.33912721893491127,0.36649408284023666,-0.4112426035502959,0.3881286982248521,-0.44008875739644976,0.39774408284023666,-0.40162721893491127,-0.4868713017751479,0.5358727810650887,-0.4484097633136095,0.5430843195266272,-0.4171597633136095,0.5526997041420117,-0.3811020710059172,0.5599112426035503,-0.3498520710059172,-0.22133875739644976,0.31120562130177515,-0.3223002958579882,-0.4436020710059172,0.5334689349112426,0.4313979289940828,-0.32470414201183434
1,-0.5147928994082841,-0.5073964497041416,-0.4571005917159764,-0.3727810650887569,-0.341715976331361,-0.2766272189349107,-0.20710059171597642,-0.10355029585798767,0.023668639053254354,0.12721893491124311,0.2928994082840236,0.4349112426035508,0.4852071005917159,0.4926035502958585,0.38905325443786976,0.2426035502958585,0.08136094674556205,-0.0650887573964492,0.04289940828402358,0.1849112426035508,0.27366863905325434,0.22337278106508926,0.13905325443786973,-0.026627218934910737,-0.20710059171597642,-0.35355029585798764
