3,-1.8323453350425698,-0.08014889134241876,-0.029273154357442266,-1.8623990080497164,-1.773924996109756,-0.32630866548601,-0.3246648833297511,-1.7780140740356523,-0.5462086800589835,-0.6709323492870363,-1.6441020207035035,-1.7131025863325258,-0.7431364993738561,-1.7131025863325258,-1.650593169473816,-0.42477257514344624,-0.2508169510866748,-1.7520494789544014,-1.6830489133253792,-0.0309169365137012,-1.689540062095692,-1.7650317764950272,0.1676546649574302,0.11677892797245382
5,-1.0606060606060626,-1.8712121212121233,-1.8787878787878831,-0.4166666666666702,-0.4242424242424301,-1.8712121212121233,-2.1515151515151567,-1.0530303030303028,-0.7878787878787892,-1.41666666666667,-1.3333333333333361,-0.6893939393939437,-0.1515151515151566,-0.6893939393939437,-1.1515151515151567,-0.7803030303030292,-0.2424242424242422,-0.5984848484848497,-1.2424242424242506,-0.8712121212121232,-0.2424242424242422,-0.5984848484848497,-1.3333333333333361,-1.1439393939393967
5,-0.2724357446628213,-0.33197090304368915,-1.21434775470429,-1.1349706329408913,-0.13801988168438195,-0.18261994417875593,-2.138019881684382,-1.821127070126102,-1.6629885020946205,-0.2199576838949896,-0.18282516934386173,-2.111424024319845,-2.138019881684382,-1.9794708633226894,-0.2575006487763283,-0.2124901359517427,-1.742160398692914,-1.8739083345249645,-0.2724357446628213,-0.2498278756679757,-0.2126953611168485,-1.610002012530653,-1.7685510308923453,-0.2722305194977156
3,-0.5201945706400244,-1.9673202614379082,-0.4598960279531399,-0.5829514687854414,-2.0384749018296717,-0.531267003625255,-2.2671412931605266,-0.514038848571859,-2.365141175159465,-0.514038848571859,-0.3651411751594651,-2.39198641676664,-0.3909834077395583,-2.032653516103867,-0.4168256403196515,-0.5915655463121386,-1.1891425911722093,-0.6087937013655347,-0.8624763178424162,-0.6174077788922319,-0.6991431811775191,-0.823988304783632,-0.4254397178463495,-0.823988304783632
4,-1.3107684940679496,-2.074530963030078,-1.2502061464424588,-0.840207530686844,-1.268374850730106,-0.16694020395417097,-1.3259090809743226,-1.3242493123484538,-1.5543650391529218,-1.5134748574195174,-0.9625349952213764,-1.1122810956592353,-1.0725168543344399,-1.1174352534591212,-1.2714029681113805,-1.1153092130405096,-0.8262697130640216,-0.4243659465284284,-0.15502510515952284,-0.9820720482644298,-0.9928161690341216,-0.07453096303007833,-0.009810583707377751,-1.2546026125791392
2,-2.597791630364979,-2.334523619615589,-0.5977916303649786,-0.42142678921297816,-0.6385558677841434,-1.9423426961006858,-1.9287771137807321,-1.4809533743184466,-0.6385558677841434,-0.42142678921297816,-0.6385558677841434,-1.0310987855807638,-1.167484732840037,-0.9042167220906485,-0.6385558677841434,-0.42142678921297816,-0.6385558677841434,-0.8696125229569805,-1.0752068684835896,-0.8465430568678679,-0.6793201052033073,-0.5029552640513069,-0.7608485800416371,-0.8234735907787563
5,0.1320137245622337,-1.692574538570752,-1.674574065309986,0.18195456696639956,-1.501635115948888,-1.5353573118788444,0.198743492664458,-1.786904874585896,-1.7689044013251305,0.20419782300047462,-1.517356838618079,-1.503913866540463,0.15425698059630877,-1.7240179839091332,-1.674574065309986,0.1552626597255098,-1.454469947941316,-1.4410269758637,0.10977046852815953,-1.5353573118788444,-1.4701916706105065,0.2130951254141038,-1.5330785612872693,-1.5353573118788444
5,-0.833603818199271,-0.8685792564283796,-0.5629444458986672,-0.4502874992365371,-0.808998420717397,-0.8193684614646342,-1.0471472571962075,-1.717099006186252,-2.3514950832831656,-1.2823163974905996,-0.8732342137179487,-1.9779685714036437,-1.3949733441527297,-0.5866642235775575,-1.7427994311092518,-1.021446832273208,-0.3514950832831656,-1.6301424844471217,-0.7597876257536516,-0.6471306790915214,-0.4891282534530479,-0.47489289671840873,-0.7843930232355255,-0.5241036916821565
5,0.0052468288815710196,-2.1378590376875235,-0.1968936760580554,-1.8035926637394806,-1.994753171118429,-0.2829834431028174,-1.7972321319673128,-0.2899538053421151,-1.918783540675692,-0.34571670325649473,-0.27356766069032745,-1.8339805159165756,-0.10627896694718808,-2.0163076289791446,-0.24568621173313798,-0.24813163190633025,-1.949171392852787,-0.4502721368459568,-1.4781596841078177,-0.23419090742773485,-1.903589614587145,-0.4014796011708742,-0.14113077814367592,-1.9555319246249545
3,-1.6837782732868032,-0.2970623272294093,-0.39407349145501513,-1.6079653924278758,-0.749221100539121,-0.9058867999450195,-1.4764077462315017,-1.3878728408448773,-1.4848840050704832,-1.4474204682560292,-1.5863547505230848,-1.5908143317500807,-1.4496502588695273,-1.362505154481727,-1.2565748278021296,-1.4808673274584976,-0.799956473265422,-0.6268422499503645,-1.5232333491149568,-0.06875314996105453,0.08791254944484317,-1.5611397895444208,0.3162217267131968,0.3371298318493523
0,-1.9269280928286376,-0.8849411526161053,-0.7936989060008663,-2.0110920636676166,-0.4722179979908019,-0.3567939465995711,-2.035922479977143,-0.17309057059381994,-0.081848323978581,-1.8960424327886387,-0.03592247997714315,-0.1271647265923822,-1.7452707809144616,-0.33383102459885194,-0.5411067639929588,-1.762827070718243,-0.7248101399987099,-0.8160523866139489,-1.8482099243324952,-0.9308669966175431,-0.9314764380051797,-1.914208163980056,-0.8625876720030232,-0.7930894646132297
4,-1.5661220142572652,-1.5284914116797328,-1.5930995282123885,0.03798376565915551,-0.5941661923279904,-1.0902024748520778,-1.356883650701782,-1.3603315746927955,-1.4045534918501437,-1.393603841904115,-1.4222419398299395,-1.3531375709714297,-1.4267381921557936,-1.4070925988816767,-1.4941819770436024,-1.3801150849265533,-0.212807463141094,0.06976365975806353,0.24800100129307134,0.43523244189550536,0.40690047178761146,-1.492521393072901,-1.584107023560681,-1.5374839163314404
6,-1.4840199535563772,-1.4317407757805114,-1.5474671024339899,-1.5571901608325454,-0.7041283220091166,-0.5600971875806317,-1.5046099595768472,-1.5286187322611169,-0.2977982282618048,-0.3307172959490847,-1.4760385310054185,-1.5429044465468307,-0.24536853874602216,-1.5714758751182596,-0.671359766061753,-0.7239399673174512,-2.018895673862561,-1.7286187322611166,-1.261752816719704,-0.7960307904016515,-0.7696654339038446,-0.3286187322611166,-0.01889567386256108,0.09995269631031167
4,-1.5721443900251846,-1.3006591781426222,-1.6180301312751642,-0.09345197093541446,-0.2856730903088518,-1.3435401084407714,-0.19558300021876118,-1.2721622887185804,-1.4803729075252252,-1.679037556521001,-1.7090965137322751,-1.1745330520164965,-1.368207762247497,-1.1294066492741992,-1.4293887505808032,-0.9042627817462257,-1.0604478650836264,-1.0937177394131044,-1.3223220209975175,-1.068225660940893,0.0026151979794368785,0.32096244347899927,0.03865123401547299,-1.2619654573296963
1,-1.5342920715945159,-0.2122149144334281,-1.5148555348319754,-1.295261935146101,-0.8268217663034585,-1.269346552796047,-1.1401622983541115,-1.2466705932397497,-1.3882235528942115,-1.1783482215896073,-1.4403488105755704,-0.7083374235136282,-1.4111940054317595,0.14029318412355662,-1.3690815091129218,-1.152727332220804,0.4657079284054839,-1.3503321226399658,-0.5787605117633587,-1.2920225123523443,-0.6048722227675795,-1.230473479270966,-0.6570956447760219,-1.204558096920912
4,-1.3943806675287789,0.001620427300927929,-1.405566971050481,-0.4859516688219466,-1.3831943640070765,-1.4874511095067706,-1.3421779177608348,-1.7800800495053426,-1.3319991749109457,-1.7316060675779663,-1.0157361936420537,-1.7166909962156969,-0.7126508365926995,-1.772622513824208,-0.5545193459582537,-1.7875375851864774,-0.4754536006410306,-1.6794033178100227,0.28884860409212476,0.13339666949629958,-1.293703935833459,0.21246241481352257,-1.3794655961665092,0.09386379683768853
0,-0.40616320398666417,-1.6717562566413842,-1.5316477959766972,-0.5168260598732195,-0.4590011359056112,-1.1848558132717755,-0.40616320398666417,-0.4186984720237452,-1.0447473526070878,-1.1361657689348146,-0.2702942361950845,-0.2828295042321657,-1.4586127294712554,-0.2224432963247972,-0.1646183723571889,-1.9152064783261893,-1.969858195009345,-0.26018467626690245,-2.164618372357189,-2.2073467443479546,-0.30048734014876843,-0.3658605401047974,-1.8237880619984626,-1.817826389652267
1,-1.2581543679558176,-0.343313373253494,-1.093479206999535,-0.9376315039094755,-1.118295739348371,-0.7180646226344312,-1.7410502303663349,-0.4847748112796967,-2.1961400507256164,-2.115768463073853,-0.4965317485330093,-1.8283433133732545,-0.5445620038119253,-1.0139720558882244,-0.5582849338916154,-0.4916362763195423,-0.19614005072561658,-0.8347095283117983,-1.2979364579112456,-0.6768958323953607,-1.2979364579112456,-1.2774451097804398,-0.20148875181966874,-1.2774451097804398
2,-1.2686993968545783,-1.2048960969733604,-1.22264376644799,-1.1434885897645768,-1.126694536434265,-0.9938077909431655,-0.9194441996046192,-1.6581945091521133,-1.702807963030586,-1.6330966081989167,-1.6526121611241926,-1.6079987072457202,-1.6777100620773893,-1.6330966081989167,-1.6526121611241926,-1.5829008062925238,-1.6107823262021987,-1.5410709713705297,0.24729843736227664,0.3187776756445926,0.28951609856831584,0.33796752164733723,0.2971920369694141,0.3418054908478867
5,-1.7533013205282142,-0.11224489795918235,-1.5750300120048046,-1.6752701080432155,-0.47178871548619594,-1.7148859543817507,-0.9507803121248516,-1.7545018007202873,0.24669867947178603,0.04741896758703579,-1.4561824729891977,-0.6710684273709462,-1.6344537815126072,-0.5114045618247283,-1.5156062424970003,-1.6950780312124831,-0.5516206482593058,-1.7743097238895547,0.0072028811524580405,-1.7545018007202873,-0.6314525810324155,-0.2719087635054004,-1.7136854741896776,-0.11224489795918235
0,-0.7523838021145017,-1.5612474233659157,-1.3605824855376016,-0.8074473036771063,-1.0292439656892074,-0.73190371700246,-0.709216038300418,-0.6997672717600909,-0.5473369239976055,-0.6334995677904122,-0.7310392978256528,-0.3110180198151472,-1.095511669658886,-0.2570583150475434,-0.2883303411131053,-1.925719795199149,-0.3530819868342303,-2.157656759093025,-2.288330341113105,-0.45131325221091856,-2.2220626371434267,-0.537648779839085,-0.6228805106722517,-1.925719795199149
2,-0.880197583247599,-1.7789201934935557,-0.8266353975627992,-1.7874190848035991,-0.7682039222702901,-1.7959179761136426,-0.607517365215891,-0.741710385900787,-1.6202912627563246,-0.5128537743384607,-1.6287901540663678,-0.24991213552217106,-1.6117923714462812,-0.02592481356755405,-1.5947945888261943,0.1104152954483002,-1.5947945888261943,0.14450032270226387,-1.5947945888261943,-1.7874190848035991,0.3566019771105047,-1.7874190848035991,0.37120984593363215,-1.7874190848035991
6,-1.727231924676594,-1.790605685826659,-1.5904289803612568,-1.5398002879152073,-1.1496194931229482,-0.9697880199346367,-0.5264060801308581,-0.32377411622332253,-0.0019947935887332235,-0.06536855473879766,-0.5188059165577843,-0.6885819677308891,-0.5796072251423776,-0.7189826220231856,-2.0019947935887332,-1.9770690165335143,-1.6706595785001142,-1.5131997154094474,-1.090822952095032,-0.8836628067410721,-0.494419564935518,-0.7569834398885575,-0.6480086973000461,-0.7721837670347051
6,-2.005361568769258,-1.42229454350954,-1.326743809373141,-1.390843823686727,-1.2269494730339536,-1.1069646906381594,-1.0414453710609393,-0.9086416404878668,-0.8136333160063588,-0.8667133741647262,-0.8312254691466847,-0.5917659201000431,-0.5518664165555482,-0.731572008648419,-0.6960841036303788,-1.1841857451729296,-1.7922307350404174,-1.6174987381442045,-1.268281088736713,-0.8066505450463676,-0.4408170798773555,-1.3770666184524734,-0.005361568769257752,0.004197648051469383
6,-1.3166236311984763,-1.4474579222575459,-0.9349701736841849,-1.284828629283024,-0.8853873440897132,-1.417708224500863,0.04362353666970087,-1.4375413563386519,-0.9349701736841849,-0.9982213664880569,-1.9563764633302991,-1.0209679746463876,-1.7977114086279902,-1.0482639044363848,-1.391132205953323,-1.0755598342263817,-0.9647198714408678,-1.1400443787718226,-0.5978308133952255,-0.6144663850704235,-0.6296760648168882,-0.2872197097469118,-0.6342253864485545,-0.2277203142335461
1,-1.0753286276916783,-0.15602782466370002,-0.8525267249757048,-1.0648815917344376,-1.98587028796481,-0.9737353588051757,-2.0266866144954223,-0.9737353588051757,-1.6185233491892999,-1.6458237430310467,-0.5993427446166435,-0.8090890491534956,-0.6246611426525499,-0.4417421103779853,-0.6347885018669122,-1.044626873305713,-0.0266866144954222,-1.2471740575929617,-1.0266866144954223,-1.4213339471126791,-0.6246611426525499,-0.9433532811620886,-0.9042376349035859,-1.2784768042555363
5,-0.20681078899256722,-0.415087731794763,-0.2905062088942698,-0.3397618538832309,-1.6961796899114363,-2.2220184248640695,-2.1398544530712056,-1.8670786143362545,-1.459553149559559,-1.6304520739843773,-0.1398544530712056,-0.30628368592254973,-0.24865849894341896,-0.415087731794763,-0.23191941496307789,-0.3146532279127202,-1.9032279127193292,-2.1332834722321157,-1.6666013723674518,-1.660030391528362,-1.7849146425433906,-0.3146532279127202,-0.23191941496307789,-0.38160956383408184
5,-1.055529710105266,-0.9481737908890219,-0.3226743655702098,-1.1218369729808613,0.04096199806615419,-0.8645987265794597,-1.055529710105266,-1.6754465181617477,-1.235596482586245,-0.4027192454344758,-0.41358345647930084,-0.7874272526590393,-1.9590380019338456,-0.9932178497801594,-0.9783582361848459,-0.6754465181617488,-0.7468438144235849,-1.4936283363435656,-1.9590380019338456,-1.0703893237005797,-1.413583456479302,-1.0189416744203001,-0.9011867622644255,-0.9481737908890219
0,-1.8486793636541528,-0.7662654971164145,-0.6533034614543393,-1.8922971992955075,-0.42385980361685605,-0.278697724211763,-1.8789311162528337,-0.04925406637427976,0.06370796928779532,-1.7712901889007848,0.12106888374716629,0.00810684808509099,-1.6369170954633878,-0.25001726698207727,-0.4812207180762269,-1.5897796733087,-0.9974689482105641,-1.1391114411023249,-1.6671688480620679,-1.2825137272507516,-1.3129539777371038,-1.7637272507511144,-1.284273520507418,-1.2251528127913809
3,-1.560564615433548,-1.4841322131295274,-1.5259406849358628,-1.4425834965323054,-1.4705423961395678,-1.394109993835547,-1.422068893442808,-1.0898374371627153,-1.2964412779047516,-1.2709723932466679,-1.2964412779047516,-1.0898374371627153,-0.9039822063895228,-0.5313379892371981,-0.28510443976935473,0.05735061803564512,0.22811126913517454,0.43471510987721085,0.4394353845664518,-1.394109993835547,-1.4497680378409568,-1.394109993835547,-1.4566928239404935,-1.4010347799350837
4,-1.195274744943619,-1.7240829631558108,-1.0402004653660284,-1.0832251275959885,-0.26182208698764997,-0.02678566585851372,-0.2834437086092716,-0.9822764968460335,-1.0943261141936638,-2.0267856658585135,-2.0456058707714337,-1.6808397199125675,-1.045381323527019,-0.9302726567627233,-1.1279756577769824,-1.2916505307233783,-1.505065330230893,-1.2375964766693246,-1.085148965943668,-0.9088593108460661,-1.1187985095269866,-0.02678566585851372,-0.196957222122785,-0.08083971991256811
0,-1.852222480179538,-0.39528267229547265,-1.877936377051761,-0.2711749599943779,-0.08932617101502605,-2.022959535392188,-0.009542641678608077,-2.0065961464735005,0.07024088765781,-1.9855575035780453,-1.8405343452376184,-0.0229595353921882,-1.8148204483653951,-0.1204727379144771,-1.8031323134234758,-0.31549914295905457,-0.2400283930949273,-1.938804963810367,-0.3198119224313454,-1.9528307257406705,-0.3730009419889573,-0.5105255480036325,-1.849884853191154,-0.45733652844602013
