5,-1.306405110520664,-1.4909265645316303,-0.14771892136356213,-0.5704675221889312,-0.8885182882017082,-1.0991576686076092,-0.35824523715303513,0.37690089886370015,-0.14771892136356213,-0.9424501102380022,-1.463112668890273,-1.6230991011362998,-1.0950873424161915,-1.1775114477924127,-1.097461699361186,-0.9685680366329367,-1.5161399739951393,-1.0967833116626144,-1.0452258465713171,-1.4648086381366958,-0.9898241845214559,-0.991520153767879,-1.7266662897846123,-1.203629374187349,-1.2280513313358605,-0.5704675221889312,-0.9898241845214559,-1.1775114477924127
2,-2.4101457938096122,-0.49562098807141686,-0.6037059175134512,-2.1219626289664504,-0.6037059175134512,-1.9658774916188066,-1.9899165778736476,-0.350450895293538,-1.725772499285327,-1.5456482756828411,-0.4585358247355722,-1.4255827854154224,-0.4585358247355722,-0.350450895293538,-1.4376153226435218,-0.350450895293538,-0.4585358247355722,-1.2694976480677787,-0.41014579380961225,-1.2334780009875532,-1.3295563814028448,-0.30206086436757806,-1.2935367343226196,-1.1614387068271017,-0.41014579380961225,-1.1254190597468765,-0.41014579380961225,-0.30206086436757806
5,-0.2746510790112835,-1.5119937180110816,-0.32926985159963296,-0.18354895850799657,-1.2388932144890812,-0.0524639042959586,-1.8951784406921466,-1.975253877683833,-0.29649858804662366,-2.0524639042959585,-0.32926985159963296,-1.3961786780928933,-1.431918281019395,-0.12893018591964722,-1.5863383342436457,-0.11800643140197709,-2.0495984939163976,-1.975253877683833,-0.340193606117302,-1.434783691398956,-0.32926985159963296,-1.2417586248686423,-1.5477333209375832,-0.10708267688430806,-2.0109934806103347,-0.1944727130256657,-0.340193606117302,-1.6278087579292686
2,-1.728224881942765,-1.0790636404749636,-1.7040034286555676,-1.0912921614202633,-1.1169902504180649,-1.4898418190805738,-1.1169902504180649,-1.2303262481463177,-1.1169902504180649,-0.8808452792881862,-1.2637325017616563,-1.3970051850527447,-0.19189270201196929,-1.543747436396336,0.02264016996034912,-1.543747436396336,0.16104847445861936,-1.543747436396336,-1.5572170044488387,0.2852446861097375,-1.5572170044488387,0.28870489372219477,-1.5572170044488387,0.28870489372219477,-1.5449884835035395,-1.5315189154510367,0.271775118057235,-1.5315189154510367
6,-1.9888657401799676,-1.7140313476586155,-1.3033194171908782,-1.1407643380680508,-1.27202290107157,-1.1407643380680508,-0.9120470187962132,-0.665927792178426,-0.7110408574712448,-0.5079943797088105,-1.0529472882364177,-0.8903922091135931,-1.0216507721171122,-0.8903922091135931,-0.5674650279534117,-0.9100067023587446,-1.084338014217614,-1.735398144334891,-1.6162845783839523,-1.2972469186645892,-1.1848410948800967,-1.0535825318765777,-1.2135562607836645,-1.0822976977801453,-0.0827552885378896,0.1110963067042432,0.011134259820032355,-1.0822976977801453
5,-1.165734927324332,-0.32857142857142907,-1.184599065393767,0.004761904761904967,-0.8639087182133541,-1.1952380952380954,-0.9770935466299706,-1.3952380952380958,-1.1280066511854587,-0.8619047619047615,-0.9016369943522258,-0.6619047619047629,-0.6752673375189928,-1.2619047619047623,-0.8827728562827908,-1.1285714285714286,-1.033685960838279,-1.4619047619047625,-0.9393652704910991,-1.9952380952380953,-1.1280066511854587,-1.061904761904762,-1.0902783750465872,-0.7952380952380947,-0.958229408560534,-1.1952380952380954,-1.0714142369771504,-0.6619047619047629
0,-1.8751706757009146,-0.18511774856148722,-1.8888589599255314,-0.06399622597425547,-1.8979844827419428,0.07442837126829493,-1.8751706757009146,-1.6513892536998025,0.015500143981463266,-1.6240126852505683,0.10201551725805746,-1.5966361168013345,0.08471244260273836,-1.5555712641274833,-0.07101522929513049,-1.5373202184946604,-0.24404597584831844,-1.5327574570864548,-0.39977364774618784,-1.5418829799028662,-0.5208951703334193,-1.5555712641274833,-1.7839154475368009,-0.46196694304658803,-1.811292015986035,-0.44466386839126903,-1.8341058230270635,-0.3235423458040376
4,-1.5287906223196412,-1.5260364052225297,-1.5640141046411888,-0.6925474125607555,-1.032326312779948,-1.2071571523873061,-1.298503764414371,-1.4687982464500149,-1.4671495282569327,-1.4115600876774996,-1.3967025636138373,-1.3631277994853717,-0.7661488611455249,-0.6748022491184604,-0.6774230439340507,-0.6748022491184604,-0.6596778804917558,-1.3895454112265324,-1.3967025636138373,-1.3719336700657585,-1.4099113694844176,-1.4115600876774996,0.4227770894882308,0.4431430477461158,0.3517964357190515,0.3011817402077568,-1.5772229105117694,-1.5524540169636907
2,-2.1983977224277584,-2.1749136970663865,-2.153148853649477,-2.1568141495550748,-0.6825606183553603,-0.6952756880166131,-0.6825606183553603,-0.6952756880166131,-0.6825606183553603,-0.6952756880166131,-0.7145429039046045,-1.6047779504600521,-1.456316274463957,-1.3151851902790563,-1.1395741930159937,-0.998443108831093,-0.8499814328349979,-0.7631489911840338,-0.8104897605523375,-0.8232048302135901,-0.8104897605523375,-0.8232048302135901,-0.8104897605523375,-0.8232048302135901,-0.8104897605523375,-0.22016256584466687,-0.19839772242775855,-0.21111279208901124
6,-1.3622117631558235,-1.1586178721940315,-1.5583830006825636,-1.5095920354128047,-1.6009361921719254,-0.5778475082758585,-0.5130181217964787,-0.27526126825126407,-0.25435569080771236,-1.3393792694553581,-1.4094468304697974,-1.3074643758383369,-0.1323451101526344,-1.3074643758383369,-0.8888107102141201,-2.179804801370252,-2.122212787916607,-0.7877057070025929,-0.8595281708569014,-1.4032090566894004,-1.1647659794059682,-0.8121078231336089,-0.9278540960237446,-0.28618778009365586,-0.23923406451235096,-0.8755533250742492,-0.9668974818333699,-0.17980480137025145
